     1.00    0.4160
     3.80    0.4160
     5.00    0.4160
     8.80    0.4160
    11.00    0.4160
    14.50    0.4160
    20.00    0.4160
    25.50    0.4140
    30.00    0.4130
    35.00    0.4102
    40.00    0.4060
    47.00    0.3970
    50.00    0.3870
    51.00    0.3850
    53.00    0.3700
    55.00    0.3650
    57.00    0.3600
    60.00    0.3555
    65.00    0.3500
    70.00    0.3445
    76.00    0.3400
    80.00    0.3365
    85.00    0.3330
    90.00    0.3305
    94.50    0.3280
   100.00    0.3255
   110.00    0.3212
   115.00    0.3200
   120.00    0.3177
   130.00    0.3143
   138.00    0.3120
   150.00    0.3090
   160.00    0.3070
   170.00    0.3045
   180.00    0.3026
   190.00    0.3010
   200.00    0.2992
   210.00    0.2980
   220.00    0.2968
   230.00    0.2960
   240.00    0.2950
   250.00    0.2940
   260.00    0.2930
   280.00    0.2917
   300.00    0.2904
   320.00    0.2892
   340.00    0.2883
   366.00    0.2873
   419.00    0.2860
