     1.68    0.2892
    15.10    0.2684
    15.66    0.2594
    15.66    0.2894
    17.67    0.2734
    17.90    0.2786
    20.69    0.2529
    21.25    0.2772
    21.48    0.2459
    23.49    0.2508
    24.72    0.2639
    26.85    0.2488
    29.08    0.2481
    29.98    0.2526
    30.20    0.2414
    32.44    0.2481
    32.66    0.2170
    33.56    0.2526
    34.68    0.2447
    35.23    0.2143
    35.79    0.2486
    37.81    0.2136
    38.03    0.2199
    38.59    0.2459
    40.27    0.2296
    40.27    0.2346
    40.27    0.2391
    42.51    0.2192
    42.95    0.2147
    43.62    0.2256
    43.62    0.1805
    44.74    0.2332
    45.86    0.2075
    45.86    0.2012
    46.98    0.1985
    48.10    0.1845
    48.10    0.1929
    49.22    0.1989
    50.34    0.2120
    51.45    0.1917
    52.01    0.2075
    52.01    0.1985
    52.57    0.1883
    55.48    0.1696
    55.93    0.1832
    57.61    0.1624
    57.94    0.1669
    59.28    0.1825
    59.84    0.1597
    60.40    0.1680
    60.40    0.1726
    63.20    0.1579
    65.44    0.1669
    67.11    0.1477
    67.11    0.1602
    68.79    0.1511
    69.35    0.1703
    71.59    0.1568
    71.59    0.1455
    72.71    0.1523
    73.27    0.1410
    73.27    0.1455
    73.27    0.1489
    76.06    0.1511
    78.30    0.1462
    79.42    0.1398
    80.54    0.1432
    82.77    0.1477
    82.77    0.1380
    83.89    0.1444
    83.89    0.1342
    85.01    0.1387
    86.69    0.1398
    88.37    0.1331
    89.49    0.1398
    91.16    0.1353
    92.62    0.1387
    92.84    0.1308
    97.32    0.1331
    98.21    0.1286
   100.67    0.1304
   100.67    0.1353
   103.47    0.1261
   107.38    0.1241
   110.74    0.1320
   111.86    0.1252
   112.98    0.1218
   112.98    0.1308
   117.45    0.1218
   118.57    0.1173
   121.92    0.1150
   126.40    0.1139
   129.53    0.1173
   132.89    0.1087
   133.11    0.1195
   133.11    0.1146
   136.69    0.1177
   139.26    0.1105
   139.82    0.1155
   143.74    0.1101
   147.43    0.1083
   150.89    0.1195
   150.89    0.1155
   154.36    0.1094
   156.04    0.1056
   157.94    0.1150
   158.28    0.1062
   170.92    0.1011
   173.38    0.0952
   173.38    0.1011
   176.17    0.1105
   181.77    0.1042
   184.56    0.1060
   189.60    0.0981
   189.60    0.0936
   192.39    0.0970
   197.99    0.1004
   203.58    0.1026
   204.70    0.0947
   206.94    0.1033
   212.53    0.0952
   215.66    0.0947
   227.63    0.0812
   228.19    0.0902
   234.90    0.0936
   240.49    0.0959
   244.41    0.0947
