     2.00    0.3080
     4.00    0.3420
     8.00    0.3890
    16.00    0.4650
    25.00    0.5220
    35.00    0.5840
    50.00    0.7670
    75.00    0.8620
   105.00    0.9500
   150.00    0.9850
  2000.00    1.0000
